request_id,timestamp_ms,latency_ms,status_code
108,1765783299253,1754.03,200
110,1765783299255,1753.15,200
111,1765783299256,1751.28,200
109,1765783299256,1754.73,200
114,1765783299606,1751.15,200
112,1765783299608,1757.99,200
115,1765783299610,1753.78,200
113,1765783299613,1762.08,200
116,1765783299957,1756.51,200
118,1765783299959,1756.72,200
119,1765783299961,1755.63,200
117,1765783299962,1760.66,200
123,1765783300308,1753.12,200
121,1765783300310,1758.13,200
122,1765783300313,1759.46,200
120,1765783300317,1764.79,200
125,1765783300659,1755.68,200
126,1765783300663,1759.37,200
127,1765783300665,1759.37,200
124,1765783300666,1763.37,200
128,1765783301010,1756.7,200
131,1765783301012,1756.04,200
130,1765783301015,1759.45,200
129,1765783301016,1760.62,200
132,1765783301361,1754.71,200
134,1765783301362,1751.86,200
133,1765783301365,1756.48,200
135,1765783301365,1751.87,200
136,1765783301713,1755.8,200
139,1765783301713,1750.66,200
152,1765783301717,355.95,200
137,1765783301717,1757.42,200
140,1765783302065,1756.91,200
142,1765783302065,1752.37,200
143,1765783302069,1752.44,200
141,1765783302073,1762.8,200
144,1765783302414,1754.38,200
145,1765783302416,1752.42,200
147,1765783302419,1753.19,200
146,1765783302419,1754.39,200
150,1765783302765,1749.79,200
149,1765783302767,1754.12,200
151,1765783302770,1753.76,200
148,1765783302770,1760.06,200
138,1765783303116,3155.3,200
153,1765783303117,1755.33,200
154,1765783303122,1756.6,200
155,1765783303123,1758.09,200
157,1765783303467,1754.02,200
156,1765783303468,1754.67,200
159,1765783303473,1755.65,200
158,1765783303474,1757.48,200
160,1765783303819,1753.73,200
161,1765783303819,1753.45,200
162,1765783303823,1753.43,200
163,1765783303825,1751.32,200
164,1765783304171,1756.68,200
166,1765783304171,1752.0,200
167,1765783304175,1755.49,200
165,1765783304179,1763.52,200
168,1765783304520,1754.5,200
169,1765783304521,1754.55,200
171,1765783304525,1754.95,200
170,1765783304530,1759.73,200
172,1765783304873,1756.46,200
174,1765783304873,1751.52,200
175,1765783304879,1755.03,200
173,1765783304882,1764.19,200
178,1765783305223,1750.54,200
179,1765783305224,1749.56,200
176,1765783305228,1760.89,200
177,1765783305235,1767.15,200
180,1765783305573,1754.51,200
181,1765783305574,1754.45,200
182,1765783305579,1756.3,200
183,1765783305585,1760.26,200
184,1765783305924,1752.98,200
185,1765783305924,1753.12,200
186,1765783305931,1755.71,200
187,1765783305937,1757.11,200
189,1765783306276,1754.24,200
188,1765783306276,1756.0,200
190,1765783306281,1755.91,200
191,1765783306287,1757.74,200
192,1765783306627,1753.7,200
193,1765783306627,1753.68,200
195,1765783306633,1751.17,200
194,1765783306639,1760.06,200
196,1765783306978,1754.55,200
197,1765783306978,1754.67,200
199,1765783306985,1749.88,200
198,1765783306990,1761.38,200
202,1765783307329,1749.66,200
201,1765783307329,1755.6,200
200,1765783307336,1762.33,200
203,1765783307340,1755.13,200
206,1765783307680,1749.21,200
205,1765783307680,1755.71,200
204,1765783307686,1761.95,200
207,1765783307691,1754.16,200
211,1765783308031,1744.0,200
209,1765783308032,1755.6,200
208,1765783308036,1760.69,200
210,1765783308042,1760.74,200
213,1765783308384,1756.49,200
212,1765783308384,1757.64,200
215,1765783308388,1749.63,200
214,1765783308393,1759.65,200
216,1765783308735,1756.55,200
218,1765783308735,1750.51,200
219,1765783308740,1750.36,200
217,1765783308745,1766.44,200
221,1765783309085,1755.16,200
222,1765783309086,1750.28,200
220,1765783309092,1762.78,200
236,1765783309097,361.77,200
225,1765783309437,1756.59,200
224,1765783309438,1757.55,200
226,1765783309445,1759.1,200
242,1765783309450,358.33,200
231,1765783309789,1747.11,200
228,1765783309801,1769.13,200
229,1765783309803,1771.54,200
230,1765783309804,1767.87,200
233,1765783310140,1755.95,200
234,1765783310155,1766.13,200
232,1765783310155,1771.04,200
235,1765783310155,1762.47,200
223,1765783310491,3150.42,200
237,1765783310506,1770.93,200
239,1765783310507,1761.77,200
238,1765783310508,1767.52,200
240,1765783310842,1756.87,200
241,1765783310858,1771.62,200
227,1765783310858,3167.09,200
243,1765783310861,1763.86,200
244,1765783311194,1756.89,200
245,1765783311209,1771.21,200
246,1765783311211,1766.38,200
247,1765783311215,1764.53,200
248,1765783311545,1755.46,200
249,1765783311560,1759.42,200
250,1765783311562,1759.0,200
251,1765783311564,1760.12,200
252,1765783311895,1754.21,200
254,1765783311911,1755.98,200
255,1765783311912,1757.08,200
253,1765783311913,1758.7,200
256,1765783312247,1755.7,200
257,1765783312261,1754.24,200
258,1765783312262,1754.97,200
259,1765783312263,1755.15,200
260,1765783312597,1755.61,200
262,1765783312612,1753.99,200
261,1765783312614,1756.09,200
263,1765783312615,1754.87,200
265,1765783312948,1739.11,200
266,1765783312963,1751.04,200
264,1765783312964,1769.61,200
267,1765783312965,1750.15,200
270,1765783313299,1736.39,200
269,1765783313313,1753.22,200
268,1765783313315,1769.87,200
271,1765783313315,1750.94,200
273,1765783313650,1739.33,200
275,1765783313665,1751.41,200
274,1765783313665,1752.59,200
272,1765783313666,1771.41,200
277,1765783314002,1740.9,200
278,1765783314017,1754.75,200
279,1765783314017,1754.16,200
276,1765783314019,1772.85,200
281,1765783314354,1741.43,200
283,1765783314369,1753.92,200
282,1765783314370,1756.07,200
280,1765783314371,1773.48,200
285,1765783314705,1741.89,200
286,1765783314719,1755.44,200
284,1765783314721,1772.45,200
287,1765783314722,1756.69,200
289,1765783315056,1742.3,200
288,1765783315070,1771.56,200
291,1765783315072,1756.17,200
290,1765783315072,1757.5,200
292,1765783315406,1755.93,200
294,1765783315421,1756.34,200
293,1765783315422,1756.87,200
295,1765783315423,1756.41,200
296,1765783315757,1755.08,200
297,1765783315773,1755.86,200
298,1765783315774,1756.43,200
299,1765783315774,1754.53,200
300,1765783316108,1754.39,200
303,1765783316124,1752.82,200
302,1765783316124,1754.07,200
301,1765783316125,1755.3,200
304,1765783316460,1755.25,200
307,1765783316474,1752.52,200
306,1765783316481,1760.16,200
305,1765783316481,1761.94,200
308,1765783316811,1755.2,200
309,1765783316826,1754.89,200
310,1765783316832,1759.7,200
311,1765783316832,1759.65,200
315,1765783317162,1738.92,200
313,1765783317177,1755.78,200
312,1765783317181,1775.02,200
314,1765783317182,1760.4,200
316,1765783317513,1755.95,200
317,1765783317529,1756.01,200
319,1765783317533,1758.97,200
318,1765783317533,1759.45,200
320,1765783317864,1755.99,200
321,1765783317879,1755.29,200
323,1765783317884,1759.17,200
322,1765783317884,1760.02,200
324,1765783318216,1755.68,200
326,1765783318231,1749.45,200
325,1765783318235,1760.58,200
327,1765783318236,1754.14,200
328,1765783318567,1755.83,200
329,1765783318581,1755.8,200
331,1765783318587,1754.91,200
330,1765783318588,1755.95,200
332,1765783318918,1756.31,200
334,1765783318932,1750.63,200
333,1765783318939,1761.54,200
335,1765783318939,1756.88,200
336,1765783319269,1756.3,200
338,1765783319283,1749.67,200
339,1765783319291,1757.3,200
337,1765783319291,1762.27,200
340,1765783319621,1756.18,200
341,1765783319634,1755.01,200
342,1765783319641,1756.9,200
343,1765783319641,1756.99,200
344,1765783319970,1754.67,200
347,1765783319985,1749.14,200
345,1765783319994,1763.49,200
346,1765783319994,1758.94,200
348,1765783320322,1754.27,200
349,1765783320337,1755.01,200
350,1765783320345,1758.01,200
351,1765783320345,1757.63,200
352,1765783320673,1754.45,200
355,1765783320688,1748.32,200
353,1765783320698,1765.53,200
354,1765783320698,1759.46,200
356,1765783321024,1754.3,200
359,1765783321039,1747.47,200
357,1765783321050,1766.9,200
358,1765783321051,1760.1,200
360,1765783321375,1754.07,200
362,1765783321389,1748.21,200
363,1765783321401,1759.2,200
361,1765783321401,1766.61,200
364,1765783321726,1754.99,200
365,1765783321740,1755.22,200
367,1765783321751,1757.06,200
366,1765783321752,1757.48,200
368,1765783322077,1755.12,200
371,1765783322091,1746.0,200
370,1765783322103,1757.75,200
369,1765783322103,1766.57,200
372,1765783322427,1753.8,200
373,1765783322444,1755.96,200
374,1765783322453,1755.65,200
375,1765783322454,1755.02,200
376,1765783322777,1753.54,200
378,1765783322795,1744.64,200
377,1765783322804,1765.02,200
379,1765783322804,1753.18,200
380,1765783323129,1753.62,200
396,1765783323145,367.47,200
382,1765783323155,1753.98,200
381,1765783323155,1765.73,200
384,1765783323479,1753.21,200
386,1765783323496,1744.63,200
387,1765783323505,1753.77,200
385,1765783323506,1766.06,200
388,1765783323830,1753.17,200
391,1765783323848,1745.22,200
390,1765783323857,1754.12,200
389,1765783323857,1765.96,200
392,1765783324182,1754.74,200
395,1765783324200,1746.23,200
393,1765783324208,1764.62,200
394,1765783324209,1755.34,200
383,1765783324532,3131.28,200
397,1765783324551,1756.05,200
399,1765783324560,1755.88,200
398,1765783324561,1756.74,200
