request_id,timestamp_ms,latency_ms,status_code
127,1765777862579,577.66,200
128,1765777862580,576.79,200
129,1765777862587,578.01,200
130,1765777862587,577.06,200
131,1765777862600,577.09,200
132,1765777862606,579.63,200
133,1765777862603,573.5,200
134,1765777862603,571.38,200
135,1765777862603,569.23,200
136,1765777863005,575.14,200
137,1765777863009,576.79,200
138,1765777863073,568.09,200
139,1765777863075,568.75,200
140,1765777863108,570.39,200
141,1765777863112,572.8,200
142,1765777863111,570.43,200
143,1765777863161,588.66,200
144,1765777863161,583.73,200
145,1765777863168,587.36,200
146,1765777863168,585.65,200
147,1765777863173,590.11,200
148,1765777863173,588.69,200
149,1765777863168,581.04,200
150,1765777863173,584.87,200
151,1765777863174,572.94,200
152,1765777863186,582.99,200
153,1765777863186,581.21,200
154,1765777863186,580.81,200
155,1765777863185,578.78,200
156,1765777863574,567.99,200
157,1765777863577,567.63,200
158,1765777863635,562.21,200
159,1765777863638,563.26,200
160,1765777863674,564.82,200
161,1765777863679,567.07,200
162,1765777863677,564.89,200
163,1765777863742,579.14,200
164,1765777863739,575.6,200
165,1765777863754,585.01,200
166,1765777863750,579.9,200
167,1765777863750,578.5,200
168,1765777863758,583.82,200
169,1765777863756,580.67,200
170,1765777863757,580.95,200
171,1765777863757,578.91,200
172,1765777863764,577.42,200
173,1765777863765,577.61,200
174,1765777863765,577.27,200
175,1765777863764,575.73,200
176,1765777864154,579.63,200
177,1765777864154,577.18,200
178,1765777864210,574.55,200
179,1765777864213,574.9,200
180,1765777864243,567.99,200
181,1765777864245,567.93,200
182,1765777864246,567.15,200
183,1765777864307,567.21,200
184,1765777864312,569.7,200
185,1765777864339,587.32,200
186,1765777864344,591.48,200
187,1765777864344,589.4,200
188,1765777864353,594.28,200
189,1765777864353,592.23,200
190,1765777864350,588.5,200
191,1765777864353,590.97,200
192,1765777864353,587.32,200
193,1765777864343,576.18,200
194,1765777864349,581.51,200
195,1765777864835,1065.95,200
196,1765777864716,561.93,200
197,1765777864716,561.24,200
198,1765777864794,582.76,200
199,1765777864794,581.16,200
200,1765777864826,582.84,200
201,1765777864829,583.35,200
202,1765777864830,582.07,200
203,1765777864875,567.94,200
204,1765777864879,566.74,200
205,1765777864928,588.01,200
206,1765777864942,596.15,200
207,1765777864938,590.65,200
208,1765777864942,593.38,200
209,1765777864938,587.82,200
210,1765777864945,593.9,200
211,1765777864941,587.48,200
212,1765777864937,582.13,200
213,1765777865426,1070.2,200
214,1765777865426,1069.58,200
215,1765777865287,570.24,200
216,1765777865290,571.94,200
217,1765777865366,571.97,200
218,1765777865367,570.84,200
219,1765777865400,572.61,200
220,1765777865401,570.78,200
221,1765777865404,572.73,200
222,1765777865404,569.49,200
223,1765777865442,565.7,200
224,1765777865443,563.74,200
225,1765777865504,572.6,200
226,1765777865522,583.56,200
227,1765777865517,577.7,200
228,1765777865518,577.37,200
229,1765777865518,576.25,200
230,1765777865523,579.03,200
231,1765777865518,573.86,200
232,1765777865522,576.6,200
233,1765777865853,565.65,200
234,1765777865855,565.5,200
235,1765777865943,575.8,200
236,1765777865943,573.61,200
237,1765777865987,586.0,200
238,1765777865983,580.56,200
239,1765777865990,585.97,200
240,1765777865988,583.05,200
241,1765777866000,573.43,200
242,1765777865999,571.91,200
243,1765777866007,565.23,200
244,1765777866006,563.34,200
245,1765777866069,565.15,200
246,1765777866109,590.17,200
247,1765777866120,600.0,200
248,1765777866115,594.94,200
249,1765777866120,598.81,200
250,1765777866116,593.12,200
251,1765777866116,591.46,200
252,1765777866120,595.0,200
253,1765777866430,577.67,200
254,1765777866434,578.08,200
255,1765777866505,562.2,200
256,1765777866503,558.93,200
257,1765777866556,571.94,200
258,1765777866556,568.39,200
259,1765777866563,573.47,200
260,1765777866563,572.85,200
261,1765777866574,574.38,200
262,1765777866572,570.96,200
263,1765777866575,568.08,200
264,1765777866575,566.83,200
265,1765777866634,564.48,200
266,1765777866693,581.54,200
267,1765777866696,579.32,200
268,1765777866698,580.77,200
269,1765777866699,580.37,200
270,1765777866700,579.1,200
271,1765777866699,577.17,200
272,1765777866699,576.69,200
273,1765777867015,584.16,200
274,1765777867014,579.81,200
275,1765777867073,569.29,200
276,1765777867076,570.61,200
277,1765777867159,602.02,200
278,1765777867154,595.62,200
279,1765777867160,596.87,200
280,1765777867160,594.77,200
281,1765777867164,591.37,200
282,1765777867164,588.96,200
283,1765777867160,584.64,200
284,1765777867165,588.03,200
285,1765777867202,568.23,200
286,1765777867282,587.1,200
287,1765777867289,592.63,200
288,1765777867289,587.62,200
289,1765777867292,590.0,200
290,1765777867293,589.04,200
291,1765777867293,588.63,200
292,1765777867293,587.92,200
293,1765777867606,592.67,200
294,1765777867607,591.78,200
295,1765777867653,579.54,200
296,1765777867654,577.73,200
297,1765777867755,597.61,200
298,1765777867751,590.47,200
299,1765777867757,595.83,200
300,1765777867757,595.41,200
301,1765777867757,593.8,200
302,1765777867757,592.11,200
303,1765777867762,596.07,200
304,1765777867758,590.93,200
305,1765777867768,565.54,200
306,1765777867856,571.45,200
307,1765777867880,589.67,200
308,1765777867876,584.45,200
309,1765777867883,589.26,200
310,1765777867880,584.39,200
311,1765777867879,582.32,200
312,1765777867883,584.32,200
313,1765777868173,565.35,200
314,1765777868171,561.89,200
315,1765777868222,568.71,200
316,1765777868220,565.08,200
317,1765777868330,576.02,200
318,1765777868337,582.15,200
319,1765777868337,578.64,200
320,1765777868337,578.28,200
321,1765777868347,587.44,200
322,1765777868337,576.52,200
323,1765777868343,582.35,200
324,1765777868347,584.19,200
325,1765777868351,583.25,200
326,1765777868432,576.7,200
327,1765777868450,572.95,200
328,1765777868454,574.04,200
329,1765777868451,569.47,200
330,1765777868455,572.97,200
331,1765777868455,571.87,200
332,1765777868456,570.85,200
333,1765777868736,564.91,200
334,1765777868738,565.44,200
335,1765777868788,567.47,200
336,1765777868788,565.16,200
337,1765777868931,599.71,200
338,1765777868936,597.24,200
339,1765777868940,599.5,200
340,1765777868944,602.34,200
341,1765777868944,601.8,200
342,1765777868936,592.07,200
343,1765777868943,595.7,200
344,1765777868939,590.49,200
345,1765777868940,588.17,200
346,1765777868999,566.29,200
347,1765777869022,570.12,200
348,1765777869022,568.76,200
349,1765777869030,574.34,200
350,1765777869026,569.91,200
351,1765777869030,571.9,200
352,1765777869031,570.69,200
353,1765777869306,570.01,200
354,1765777869307,568.79,200
355,1765777869356,567.89,200
356,1765777869353,564.7,200
357,1765777869504,571.42,200
358,1765777869512,574.29,200
359,1765777869511,572.76,200
360,1765777869520,579.57,200
361,1765777869520,578.06,200
362,1765777869520,577.89,200
363,1765777869519,574.47,200
364,1765777869519,573.52,200
365,1765777869520,573.79,200
366,1765777869568,568.62,200
367,1765777869587,564.26,200
368,1765777869589,565.7,200
369,1765777869593,566.16,200
370,1765777869596,565.22,200
371,1765777869597,564.95,200
372,1765777869598,565.08,200
373,1765777869872,565.0,200
374,1765777869871,563.59,200
375,1765777869919,565.33,200
376,1765777869922,565.6,200
377,1765777870071,566.82,200
378,1765777870094,580.39,200
379,1765777870095,579.49,200
380,1765777870102,581.25,200
381,1765777870101,579.74,200
382,1765777870100,578.06,200
383,1765777870101,577.68,200
384,1765777870101,577.84,200
385,1765777870101,576.62,200
386,1765777870136,567.74,200
387,1765777870154,566.89,200
388,1765777870154,565.13,200
389,1765777870180,585.99,200
390,1765777870184,585.95,200
391,1765777870184,584.51,200
392,1765777870183,583.4,200
393,1765777870439,566.78,200
394,1765777870438,564.4,200
395,1765777870490,570.67,200
396,1765777870492,570.05,200
397,1765777870638,567.12,200
398,1765777870674,577.94,200
399,1765777870675,577.75,200
