request_id,timestamp_ms,latency_ms,status_code
329,1765774319713,127.61,200
330,1765774319731,144.56,200
331,1765774319814,226.41,200
332,1765774319816,199.35,200
333,1765774319842,224.18,200
334,1765774319783,165.24,200
335,1765774319731,112.09,200
336,1765774319784,162.71,200
337,1765774319848,225.52,200
338,1765774319841,213.15,200
339,1765774319817,183.15,200
340,1765774319826,160.07,200
341,1765774319783,115.67,200
342,1765774319825,156.96,200
343,1765774319817,145.69,200
344,1765774319791,117.75,200
345,1765774319817,142.8,200
346,1765774319901,225.91,200
347,1765774319900,216.56,200
348,1765774319828,115.44,200
349,1765774319934,203.17,200
350,1765774319900,167.4,200
351,1765774319934,187.25,200
352,1765774320009,224.86,200
353,1765774320010,224.4,200
354,1765774319935,148.34,200
355,1765774319901,109.92,200
356,1765774320021,205.62,200
357,1765774319997,179.95,200
358,1765774319943,124.64,200
359,1765774320011,192.77,200
360,1765774319977,158.03,200
361,1765774320001,176.15,200
362,1765774319942,115.84,200
363,1765774320048,218.94,200
364,1765774320047,205.21,200
365,1765774319997,153.73,200
366,1765774320003,155.7,200
367,1765774320014,113.24,200
368,1765774320096,194.31,200
369,1765774320126,223.56,200
370,1765774320052,149.51,200
371,1765774320065,129.69,200
372,1765774320151,215.27,200
373,1765774320114,177.54,200
374,1765774320156,213.09,200
375,1765774320151,207.06,200
376,1765774320066,89.16,200
377,1765774320150,152.99,200
378,1765774320117,118.45,200
379,1765774320128,125.53,200
380,1765774320115,111.31,200
381,1765774320161,151.04,200
382,1765774320181,168.72,200
383,1765774320159,146.28,200
384,1765774320196,181.28,200
385,1765774320217,195.46,200
386,1765774320253,205.41,200
387,1765774320252,203.62,200
388,1765774320231,178.4,200
389,1765774320217,152.76,200
390,1765774320303,236.64,200
391,1765774320219,123.26,200
392,1765774320316,201.59,200
393,1765774320353,237.01,200
394,1765774320352,233.8,200
395,1765774320305,178.76,200
396,1765774320352,223.95,200
397,1765774320304,152.73,200
398,1765774320254,101.46,200
399,1765774320333,179.19,200
